Latitude,Longitude,name,styleUrl,styleHash,styleMapHash,description,ID,FacebookID,Name,Flag,FbURL,TwitterURL,InstaURL,Email,Region,Lat,Lng,gx_media_links
61.49369,23.75148,Animalia Tampere,,,,"https://www.facebook.com/animaliatampere
https://www.instagram.com/animaliatampere/",,,,,,,,,,,,
60.448728,22.249512,Animalia Turku,,,,"https://www.facebook.com/animaliaturku
https://www.instagram.com/animaliaturku/",,,,,,,,,,,,
60.194311,24.929008,Animalian opiskelijaryhmä,,,,"https://www.facebook.com/animaliaop/
https://www.instagram.com/animalia.hyy/",,,,,,,,,,,,
38.354715,-0.479965,AnimaNaturalis Alicante,,,,https://www.facebook.com/groups/768583240201277/,,,,,,,,,,,,
41.392264,2.208595,AnimaNaturalis Barcelona,,,,https://www.facebook.com/groups/651715614945168/,,,,,,,,,,,,
39.495563,2.949829,AnimaNaturalis Islas Baleares,,,,https://www.facebook.com/groups/805059573307795/about,,,,,,,,,,,,
42.344335,-2.518616,AnimaNaturalis La Rioja,,,,https://www.facebook.com/groups/293853957303828/,,,,,,,,,,,,
40.403954,-3.728657,ANIMANATURALIS MADRID,,,,https://www.facebook.com/groups/197828586909813/,,,,,,,,,,,,
39.479666,-0.381775,AnimaNaturalis Valencia,,,,https://www.facebook.com/groups/142136413258231/,,,,,,,,,,,,
41.644632,-0.878305,AnimaNaturalis Zaragoza,,,,https://www.facebook.com/groups/896466167187838/,,,,,,,,,,,,
39.778991,2.817993,Stop Galeras en Mallorca,,,,https://www.facebook.com/groups/507623456239167/,,,,,,,,,,,,
44.495465,11.350765,Animalisti Italiani Bologna,,,,https://animalisti.it/le-sedi-locali/,,,,,,,,,,,,
45.133981,10.023994,Animalisti Italiani Cremona,,,,https://animalisti.it/le-sedi-locali/,,,,,,,,,,,,
44.826656,11.607056,Animalisti Italiani Ferrara,,,,https://animalisti.it/le-sedi-locali/,,,,,,,,,,,,
42.230488,14.389944,Animalisti Italiani Lanciano,,,,https://animalisti.it/le-sedi-locali/,,,,,,,,,,,,
40.836931,14.210472,Animalisti Italiani Napoli,,,,https://animalisti.it/le-sedi-locali/,,,,,,,,,,,,
42.932296,10.522156,Animalisti Italiani Piombino,,,,https://animalisti.it/le-sedi-locali/,,,,,,,,,,,,
43.879335,11.095848,Animalisti Italiani Prato,,,,https://animalisti.it/le-sedi-locali/,,,,,,,,,,,,
38.097821,15.636635,Animalisti Italiani Reggio Calabria,,,,https://animalisti.it/le-sedi-locali/,,,,,,,,,,,,
44.698799,10.642834,Animalisti Italiani Reggio Emilia,,,,https://animalisti.it/le-sedi-locali/,,,,,,,,,,,,
41.890777,12.465534,Animalisti Italiani Roma,,,,https://animalisti.it/le-sedi-locali/,,,,,,,,,,,,
40.682851,14.747944,Animalisti Italiani Salerno,,,,https://animalisti.it/le-sedi-locali/,,,,,,,,,,,,
41.688425,15.379829,Animalisti Italiani San Severo,,,,https://animalisti.it/le-sedi-locali/,,,,,,,,,,,,
40.656225,17.705927,Animalisti Italiani San Vito dei Normanni,,,,https://animalisti.it/le-sedi-locali/,,,,,,,,,,,,
37.082982,15.290565,Animalisti Italiani Siracusa,,,,https://animalisti.it/le-sedi-locali/,,,,,,,,,,,,
43.772829,11.226997,Animalisti Italiani Toscana,,,,,,,,,,,,,,,,
46.058938,11.126747,Animalisti Italiani Trento,,,,https://animalisti.it/le-sedi-locali/,,,,,,,,,,,,
49.233068,7.009277, Aktionsgruppe Saarland,,,,https://www.animalsunited.de/aktionsgruppe-saarland,,,,,,,,,,,,
50.839335,12.910652,Aktionsgruppe Chemnitz,,,,https://www.animalsunited.de/aktionsgruppe-chemnitz,,,,,,,,,,,,
54.77995,9.445496,Aktionsgruppe Flensburg,,,,https://www.animalsunited.de/aktionsgruppe-flensburg,,,,,,,,,,,,
53.529085,8.101387,Aktionsgruppe Friesland&Umzu,,,,https://www.animalsunited.de/aktionsgruppe-friesland,,,,,,,,,,,,
52.502116,13.392162,ANIMALS UNITED Aktionsgruppe Berlin,,,,https://www.facebook.com/groups/1433015050284496,,,,,,,,,,,,
53.084642,8.798504,ANIMALS UNITED Aktionsgruppe Bremen,,,,https://www.facebook.com/groups/421019688043201,,,,,,,,,,,,
48.810933,10.69519,ANIMALS UNITED Aktionsgruppe Donau-Ries,,,,https://www.facebook.com/groups/1518729041757067,,,,,,,,,,,,
50.121514,8.681173,ANIMALS UNITED Aktionsgruppe Frankfurt,,,,https://www.facebook.com/groups/879099948783364,,,,,,,,,,,,
53.524085,10.020218,ANIMALS UNITED Aktionsgruppe Hamburg,,,,https://www.facebook.com/groups/176883679178749,,,,,,,,,,,,
47.880204,10.623436,ANIMALS UNITED Aktionsgruppe Kaufbeuren,,,,https://www.facebook.com/groups/1615931418691034,,,,,,,,,,,,
53.316929,9.867783,ANIMALS UNITED Aktionsgruppe Lüneburger Heide,,,,https://www.facebook.com/groups/303888646946001,,,,,,,,,,,,
48.143067,11.571865,ANIMALS UNITED Aktionsgruppe München,,,,https://www.facebook.com/groups/523779257741229,,,,,,,,,,,,
51.966216,7.62228,ANIMALS UNITED Aktionsgruppe Münster,,,,https://www.facebook.com/groups/560792614753289,,,,,,,,,,,,
48.579333,13.451385,ANIMALS UNITED Aktionsgruppe Niederbayern,,,,https://www.facebook.com/groups/532126603608956,,,,,,,,,,,,
53.781181,9.078827,ANIMALS UNITED Aktionsgruppe Niederelbe,,,,https://www.facebook.com/groups/276735023748160,,,,,,,,,,,,
47.780982,9.611492,ANIMALS UNITED Aktionsgruppe Ravensburg,,,,https://www.facebook.com/groups/2330853883703237,,,,,,,,,,,,
51.416017,6.904392,ANIMALS UNITED Aktionsgruppe Rhein-Ruhr,,,,https://www.facebook.com/groups/1444258609121704,,,,,,,,,,,,
50.958427,6.525879,ANIMALS UNITED Aktionsgruppe Rheinland,,,,https://www.facebook.com/groups/853629211639986,,,,,,,,,,,,
47.858987,12.107148,ANIMALS UNITED Aktionsgruppe Rosenheim-Chiemgau,,,,https://www.facebook.com/groups/animalsunited.chiemgau,,,,,,,,,,,,
52.367424,9.73629,HANNOVER Aktionsgruppe,,,,https://www.facebook.com/groups/168749140002595,,,,,,,,,,,,
48.471897,7.943287,ORTENAU Aktionsgruppe,,,,https://www.facebook.com/groups/396218810527024/,,,,,,,,,,,,
48.241481,16.448078,VGT 22,,,,https://www.facebook.com/groups/501224500351797,,,,,,,,,,,,
48.196303,16.37907,VGT Austria,#icon-1899-0288D1,-21fe3a8d,[object Object],https://www.facebook.com/VGT.Austria/,,,,,,,,,,,,
46.60986,13.851659,VGT Kärnten,#icon-1899-0288D1,-21fe3a8d,[object Object],https://www.facebook.com/VGT.Kaernten/events/?ref=page_internal,,,,,,,,,,,,
48.208563,15.631132,VGT Niederösterreich,#icon-1899-0288D1,-21fe3a8d,[object Object],https://www.facebook.com/VGT-Nieder%C3%B6sterreich-1049405148406686/?ref=page_internal,,,,,,,,,,,,
48.297073,14.300449,VGT Oberösterreich,#icon-1899-0288D1,-21fe3a8d,[object Object],https://www.facebook.com/VGT-Ober%C3%B6sterreich-1587245624898667/,,,,,,,,,,,,
47.800472,13.069954,VGT Salzburg,#icon-1899-0288D1,-21fe3a8d,[object Object],https://www.facebook.com/vgt.salzburg/,,,,,,,,,,,,
47.076461,15.451439,VGT Steiermark,#icon-1899-0288D1,-21fe3a8d,[object Object],https://www.facebook.com/VGT.Steiermark/,,,,,,,,,,,,
47.282651,11.394435,VGT Tirol,#icon-1899-0288D1,-21fe3a8d,[object Object],https://www.facebook.com/vgt.tirol/,,,,,,,,,,,,
47.498196,9.736555,VGT Vorarlberg,#icon-1899-0288D1,-21fe3a8d,[object Object],https://www.facebook.com/VGT.Vorarlberg/,,,,,,,,,,,,
50.765671,6.097069,"AV: Aachen, Germany",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/159151804672772/,,,,,,,,,,,,
57.146793,-2.109578,"AV: Aberdeen, UK",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/629280994089527/,,,,,,,,,,,,
52.415142,-4.084499,"AV: Aberystwyth, UK",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/409481236312631/,,,,,,,,,,,,
-34.912248,138.579636,"AV: Adelaide, Australia",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/1367301196670611/,,,,,,,,,,,,
21.896388,-102.316947,"AV: Aguascalientes, Mexico",#icon-1899-000000,dc69b73,[object Object],https://web.facebook.com/groups/2196593047030872/,,,,,,,,,,,,
43.315134,5.384626,"AV: Aix-Marseille, France",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/198852114192696/,,,,,,,,,,,,
42.652579,-73.756232,"AV: Albany, NY, USA",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/218937725308136/,,,,,,,,,,,,
35.085334,-106.605553,"AV: Albuquerque, NM, USA",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/723992431126372/,,,,,,,,,,,,
52.356058,4.890224,"AV: Amsterdam, Netherlands",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/324874761342826/,,,,,,,,,,,,
43.610219,13.517821,"AV: Ancona, Italy",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/557727391456138/,,,,,,,,,,,,
51.534661,-0.103586,"AV: Angel, UK",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/2390765764349706/,,,,,,,,,,,,
44.916667,-65.166667,"AV: Annapolis Valley, Canada",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/199952987608347/,,,,,,,,,,,,
51.217289,4.385366,"AV: Antwerp, Belgium",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/1796742663683928/,,,,,,,,,,,,
44.261931,-88.415385,"AV: Appleton, WI, USA",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/131973347482188/,,,,,,,,,,,,
-10.947445,-37.071946,"AV: Aracaju, Brazil",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/2233683040270321/,,,,,,,,,,,,
-21.786716,-48.18438,"AV: Araraquara, Brazil",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/529720654177131/,,,,,,,,,,,,
-16.405593,-71.529661,"AV: Arequipa, Peru",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/519637308551600/?_rdc=1&_rdr,,,,,,,,,,,,
43.459506,11.884701,"AV: Arezzo, Italy",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/1417425828384492/,,,,,,,,,,,,
35.596105,-82.546595,"AV: Asheville, NC, USA",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/1700842146615312/,,,,,,,,,,,,
42.194576,-122.709477,"AV: Ashland, OR, USA",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/178901796248878/,,,,,,,,,,,,
-25.278921,-57.580865,"AV: Asuncion, Paraguay",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/327682014472670?_rdc=1&_rdr,,,,,,,,,,,,
-36.857342,174.755701,"AV: Auckland, New Zealand",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/239139373158932/,,,,,,,,,,,,
48.373973,10.891113,"AV: Augsburg, Germany",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/386754275119606/,,,,,,,,,,,,
33.495598,-81.968994,"AV: Augusta, GA, USA",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/2142326102667128/,,,,,,,,,,,,
30.282867,-97.761944,"AV: Austin, TX, USA",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/1764608733791982/,,,,,,,,,,,,
40.638952,-8.654845,"AV: Aveiro, Portugal",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/1761563770579456/,,,,,,,,,,,,
43.94246,4.806105,"AV: Avignon, France",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/614273252251600/,,,,,,,,,,,,
40.65594,-4.684511,"AV: Ávila, Spain",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/2228390044134892/,,,,,,,,,,,,
-38.718237,-62.269462,"AV: Bahía Blanca, Argentina",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/404768463341191,,,,,,,,,,,,
-8.404736,115.16496,"AV: Bali, Indonesia",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/2019877408246643,,,,,,,,,,,,
54.646542,-5.696813,"AV: Bangor, UK",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/231013240992264/,,,,,,,,,,,,
51.507622,-0.095371,"AV: Bankside, UK",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/737617376607162/,,,,,,,,,,,,
48.735177,19.145461,"AV: Banská Bystrica, Slovakia",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/195741477985484/,,,,,,,,,,,,
41.409518,2.189541,"AV: Barcelona, Spain",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/470399383326428/,,,,,,,,,,,,
10.999905,-74.805658,"AV: Barranquilla, Colombia",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/522803661582230?_rdc=1&_rdr,,,,,,,,,,,,
44.389356,-79.690332,"AV: Barrie, Canada",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/170904816847157/,,,,,,,,,,,,
47.553819,7.58973,"AV: Basel, Switzerland",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/203290716915776/,,,,,,,,,,,,
51.379852,-2.358007,"AV: Bath, UK",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/1604918559552034/,,,,,,,,,,,,
43.494277,-1.4744,"AV: Bayonne, France",,,,https://www.facebook.com/groups/1867205683609903,,,,,,,,,,,,
49.944057,11.573268,"AV: Bayreuth, Germany",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/1856332507811267/,,,,,,,,,,,,
52.126746,-0.468388,"AV: Bedfordshire, UK",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/151329915455996/,,,,,,,,,,,,
33.88611,35.505362,"AV: Beirut, Lebanon",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/400065363756713/,,,,,,,,,,,,
-1.45205,-48.48231,"AV: Belém, Brazil",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/258819481435950/,,,,,,,,,,,,
54.599763,-5.932118,"AV: Belfast, UK",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/181520022598975/,,,,,,,,,,,,
44.786221,20.429077,"AV: Belgrade, Serbia",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/158982704703137/,,,,,,,,,,,,
-19.920814,-43.933592,"AV: Belo Horizonte, Brazil",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/2025835377629026/,,,,,,,,,,,,
45.695272,9.667433,"AV: Bergamo, Italy",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/527608400951564/,,,,,,,,,,,,
60.390158,5.322387,"AV: Bergen, Norway",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/136011737045943/,,,,,,,,,,,,
37.880002,-122.274399,"AV: Berkeley, CA, USA",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/237495523445168/,,,,,,,,,,,,
52.548175,13.408213,"AV: Berlin, Germany",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/145636199303931/,,,,,,,,,,,,
23.25007,77.425804,"AV: Bhopal, India",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/2401505553413120/,,,,,,,,,,,,
47.140688,7.250755,"AV: Biel/Bienne, Switzerland",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/212689092646358/,,,,,,,,,,,,
52.037155,8.528826,"AV: Bielefeld, Germany",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/127814201205499/,,,,,,,,,,,,
43.268456,-2.941933,"AV: Bilbao, Spain",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/2015769782004391,,,,,,,,,,,,
52.490853,-1.875304,"AV: Birmingham, UK",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/877682165704198/,,,,,,,,,,,,
39.165325,-86.526386,"AV: Bloomington, IN, USA",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/2085106331506284/,,,,,,,,,,,,
4.675484,-74.077985,"AV: Bogotá, Colombia",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/114824089271479/,,,,,,,,,,,,
43.61871,-116.214607,"AV: Boise, ID, USA",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/2108847039336412/,,,,,,,,,,,,
44.486954,11.347332,"AV: Bologna, Italy",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/235143023610166/,,,,,,,,,,,,
50.733848,7.083435,"AV: Bonn, Germany",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/371214519991608/,,,,,,,,,,,,
44.839086,-0.580807,"AV: Bordeaux, France",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/396405054156343/,,,,,,,,,,,,
42.336866,-71.042057,"AV: Boston, MA, USA",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/163190407546252/,,,,,,,,,,,,
40.014986,-105.270546,"AV: Boulder, CO, USA",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/1085149111588760/,,,,,,,,,,,,
50.724952,-1.871604,"AV: Bournemouth, UK",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/139047796831484/,,,,,,,,,,,,
53.793123,-1.755468,"AV: Bradford, UK",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/591501847990504/,,,,,,,,,,,,
41.537555,-8.428353,"AV: Braga, Portugal",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/1741549565964279,,,,,,,,,,,,
-15.791291,-47.8849,"AV: Brasília, Brazil",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/144459259459404/,,,,,,,,,,,,
48.162602,17.11851,"AV: Bratislava, Slovakia",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/2053732951555597/,,,,,,,,,,,,
45.529389,10.214649,"AV: Brescia, Italy",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/727862350963855/,,,,,,,,,,,,
48.407012,-4.483554,"AV: Brest, France",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/578357369204098/,,,,,,,,,,,,
51.503734,-3.56609,"AV: Bridgend, UK",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/341806590030289/,,,,,,,,,,,,
51.126541,-2.994805,"AV: Bridgwater, UK",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/2199374277024913/,,,,,,,,,,,,
-27.429833,153.036804,"AV: Brisbane, Australia",,,,https://www.facebook.com/groups/1797468110502095,,,,,,,,,,,,
51.448765,-2.603502,"AV: Bristol, UK",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/1626586920979881/,,,,,,,,,,,,
49.192415,16.611306,"AV: Brno, Czech Republic",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/470419063457161/,,,,,,,,,,,,
44.589524,-75.684286,"AV: Brockville, Canada",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/2503456809887397/,,,,,,,,,,,,
51.406029,0.017271,"AV: Bromley, UK",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/515067115572536/,,,,,,,,,,,,
44.56903,-80.94056,"AV: Bruce County, Canada",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/561528267597484/,,,,,,,,,,,,
51.210407,3.219674,"AV: Bruges, Belgium",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/163558451033066/,,,,,,,,,,,,
50.847656,4.37438,"AV: Brussels, Belgium",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/466493937077589,,,,,,,,,,,,
44.427528,26.092014,"AV: Bucharest, Romania",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/733281783510699/,,,,,,,,,,,,
40.410796,-75.247906,"AV: Bucks County, PA, USA",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/762554310608243/,,,,,,,,,,,,
48.973936,14.474068,"AV: Budweis, Czech Republic",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/441121236370293/,,,,,,,,,,,,
-34.632157,-58.423035,"AV: Buenos Aires, Argentina",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/326346577766808/,,,,,,,,,,,,
42.886447,-78.878369,"AV: Buffalo, NY, USA",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/158810114763793/,,,,,,,,,,,,
43.32552,-79.799032,"AV: Burlington, Canada",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/493272241103674/,,,,,,,,,,,,
44.475882,-73.212072,"AV: Burlington, VT, USA",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/1803908092975930/,,,,,,,,,,,,
53.127444,18.005858,"AV: Bydgoszcz, Poland",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/712600262442144/,,,,,,,,,,,,
39.232247,9.129923,"AV: Cagliari, Italy",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/2427962870805613/,,,,,,,,,,,,
51.061778,-114.057457,"AV: Calgary, Canada",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/1155562257922533/,,,,,,,,,,,,
3.436588,-76.499834,"AV: Cali, Colombia",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/776198965902209/,,,,,,,,,,,,
51.538832,-0.1424,"AV: Camden, UK",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/614146382316211/,,,,,,,,,,,,
-22.917314,-47.071328,"AV: Campinas, Brazil",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/2131933610380986/,,,,,,,,,,,,
-20.463886,-54.610815,"AV: Campo Grande, Brazil",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/336608563692629/?_rdc=1&_rdr,,,,,,,,,,,,
21.161908,-86.851528,"AV: Cancún, Mexico",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/1895656753793285/,,,,,,,,,,,,
40.798947,-81.378447,"AV: Canton, OH, USA",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/493601317821858/,,,,,,,,,,,,
-35.05061,-58.755856,"AV: Cañuelas, Argentina",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/1474680116018122/,,,,,,,,,,,,
54.895391,-2.940201,"AV: Carlisle, UK",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/1085620831643442/,,,,,,,,,,,,
10.395723,-75.488784,"AV: Cartagena de Indias, Colombia",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/162647051027555,,,,,,,,,,,,
41.279355,1.979903,"AV: Castelldefels, Spain",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/133726364138668/,,,,,,,,,,,,
-28.471244,-65.774473,"AV: Catamarca, Argentina",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/2470391966515515,,,,,,,,,,,,
10.310246,123.894297,"AV: Cebu, Phillipines",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/544320429686264/,,,,,,,,,,,,
44.13919,12.252425,"AV: Cesena, Italy",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/435459433843599/,,,,,,,,,,,,
-27.423953,-59.016397,"AV: Chaco, Argentina",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/209103493305655?_rdc=1&_rdr,,,,,,,,,,,,
35.513112,24.019032,"AV: Chania, Greece",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/324119751325962/,,,,,,,,,,,,
38.34982,-81.632623,"AV: Charleston, WV, USA",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/329605144384338/,,,,,,,,,,,,
35.227087,-80.843127,"AV: Charlotte, NC, USA",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/1422696661094435/,,,,,,,,,,,,
38.029306,-78.476678,"AV: Charlottesville, VA, USA",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/1543574825690444/,,,,,,,,,,,,
46.23824,-63.13107,"AV: Charlottetown, Canada",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/286856882149983/,,,,,,,,,,,,
35.04563,-85.30968,"AV: Chattanooga, TN, USA",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/448681042215700,,,,,,,,,,,,
51.734483,0.468467,"AV: Chelmsford, UK",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/284489988666842/,,,,,,,,,,,,
51.8987,-2.074749,"AV: Cheltenham, UK",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/521456495365319/,,,,,,,,,,,,
50.830403,12.93652,"AV: Chemnitz, Germany",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/1472112359585190/,,,,,,,,,,,,
53.234095,-1.417048,"AV: Chesterfield, UK",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/447537316057540/,,,,,,,,,,,,
18.788639,98.987877,"AV: Chiang Mai, Thailand",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/1341453719200067/,,,,,,,,,,,,
41.954711,-87.678938,"AV: Chicago North Side, IL, USA",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/713851459094241/,,,,,,,,,,,,
41.883109,-87.676048,"AV: Chicago, IL, USA",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/632245246958493/,,,,,,,,,,,,
-6.767414,-79.845436,"AV: Chiclayo, Peru",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/893586991039502,,,,,,,,,,,,
39.728494,-121.837478,"AV: Chico, CA, USA",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/2276774099319927/,,,,,,,,,,,,
49.15794,-121.951467,"AV: Chilliwack, Canada",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/2425371751065129/,,,,,,,,,,,,
-43.518182,172.604141,"AV: Christchurch, New Zealand",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/425738227804249/,,,,,,,,,,,,
46.856067,9.524114,"AV: Chur, Switzerland",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/431328103994791/,,,,,,,,,,,,
39.103118,-84.51202,"AV: Cincinnati, OH, USA",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/1943456252583181/,,,,,,,,,,,,
31.690364,-106.424548,"AV: Ciudad Juárez, Mexico",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/134855580681946,,,,,,,,,,,,
36.529771,-87.359453,"AV: Clarksville, TN, USA",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/337064663683686/,,,,,,,,,,,,
27.965853,-82.800103,"AV: Clearwater, FL, USA",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/466096447069839/,,,,,,,,,,,,
41.490063,-81.668267,"AV: Cleveland, OH, USA",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/118220528989328/,,,,,,,,,,,,
-17.407863,-66.154558,"AV: Cochabamba, Bolivia",#icon-1899-000000,dc69b73,[object Object],https://www.facebook.com/groups/274091446473230/,,,,,,,,,,,,
